case_history_id,occurrence_id,site_key,site_id,number,street,source_location,street_nodir,match_status,parcel_match_count
bza-bseed-slu2024-00043-35e34d484b,2025-02-17:BSEED SLU2024-00043:1,7103:E DAVISON,site-757f714ae562,7103,E DAVISON,7103 E. Davison between Cliff and Sherwood in a M2 Restricted Industrial District.,DAVISON,matched,1
bza-77-24-8710bfed88,2025-02-24:77-24:1,5840:MICHIGAN,site-a89f4f92a3c9,5840,MICHIGAN,5840 Michigan and 4028 Wesson between 25TH and w. Grand Blvd. in an R2 Two-Family Residential District & B4 General Business District,MICHIGAN,unmatched,0
bza-77-24-8710bfed88,2025-02-24:77-24:1,4028:WESSON,site-47dd3ec192eb,4028,WESSON,5840 Michigan and 4028 Wesson between 25TH and w. Grand Blvd. in an R2 Two-Family Residential District & B4 General Business District,WESSON,matched,1
bza-79-24-03fe91ef07,2025-02-24:79-24:1,15063:GRATIOT,site-e5087d496431,15063,GRATIOT,"15063 GRATIOT, between Fairmont and Eastburn in a B4 General Business District",GRATIOT,matched,1
bza-86-24-15baadd557,2025-02-24:86-24:1,12155:SOUTHFIELD,site-592566be1b1a,12155,SOUTHFIELD,"12155 SOUTHFIELD RD, between I-96 and Capitol in a M4 Intensive Industrial District",SOUTHFIELD,matched,1
bza-50-24-10e21a7cea,2025-03-10:50-24:1,1530:BAGLEY,site-945c4702a181,1530,BAGLEY,"1530 BAGLEY, aka 1530-1550 Bagley between Trumbull and 10th in an R3 District (Low Density Residential District).",BAGLEY,matched,1
bza-50-24-10e21a7cea,2025-03-10:50-24:1,1550:BAGLEY,site-d58a5241ecb1,1550,BAGLEY,"1530 BAGLEY, aka 1530-1550 Bagley between Trumbull and 10th in an R3 District (Low Density Residential District).",BAGLEY,unmatched,0
bza-1-25-e8e3ff71db,2025-03-17:1-25:1,7131:MICHIGAN,site-326cdd9ee50f,7131,MICHIGAN,"7131 MICHIGAN AVE, between Ewers and Parkinson in a B4 General Business District",MICHIGAN,matched,1
bza-59-24-7f6f8d4dde,2025-03-17:59-24:1,13110:W SEVEN MILE,site-0b55967bffbd,13110,W SEVEN MILE,13110 W. Seven Mile Rd. between Littlefield and W. Outer Drive in a B2 Zone Local Business and Residential District,SEVEN MILE,matched,1
bza-80-24-eb9518e9ff,2025-03-17:80-24:1,16211:HARPER,site-5d3f2826ee51,16211,HARPER,"16211 HARPER, between 3 Mile Dr and Bedford in a B4 General Business District.",HARPER,matched,1
bza-83-24-c9e72204a7,2025-03-17:83-24:1,12869:ARTESIAN,site-e5ee9e0a5f6d,12869,ARTESIAN,"12869 ARTESIAN, between W. Davison and I-96 Freeway in an M4 Intensive Industrial District (Historic).",ARTESIAN,matched,1
bza-85-24-ae3e833dfd,2025-03-17:85-24:1,5742:MT ELLIOTT,site-70ce6fbb5954,5742,MT ELLIOTT,"5742 MT ELLIOTT, between E Grand Blvd and E Palmer in an M4 Intensive Industrial District (Historic).",MT ELLIOTT,matched,1
bza-4-25-34d6c95571,2025-03-24:4-25:1,11501:E SEVEN MILE,site-17f2afa6dcf4,11501,E SEVEN MILE,"11501 E 7 MILE RD, between Albion and Hoover in an B4 General Business District",SEVEN MILE,matched,1
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1426:17TH,site-ad884e922c91,1426,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,unmatched,0
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1429:17TH,site-01e395e5f92f,1429,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1435:17TH,site-d8e7594e16f2,1435,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1437:17TH,site-ae5dda0aeb1b,1437,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1441:17TH,site-db0a85cade44,1441,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-82-24-c4233e3f2a,2025-03-24:82-24:1,1438:18TH,site-3b4020ba66cb,1438,18TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",18TH,matched,1
bza-84-24-6f5548ffcb,2025-03-24:84-24:1,19036:W MCNICHOLS,site-33e98d7da51d,19036,W MCNICHOLS,"19036 W MCNICHOLS, between Sunderland and Warwick in an B4 General Business District",MCNICHOLS,matched,1
bza-3-25-36721a5eeb,2025-04-14:3-25:1,2710:HARRISON,site-f91d4d333246,2710,HARRISON,2710 HARRISON Between: Spruce and Perry in an R2 Zone (Two Family Residential District).,HARRISON,matched,1
bza-5-25-489295d35a,2025-04-14:5-25:1,1435:LAWNDALE,site-ae3f77355f48,1435,LAWNDALE,1435 LAWNDALE Between: Homer and Longworth in an B4 Zone (General Business District).,LAWNDALE,matched,1
bza-7-25-6f5b94d140,2025-04-14:7-25:1,15433:MACK,site-1d746bca9c41,15433,MACK,15433 MACK AVE aka 15435 MACK Between: Beaconsfield and Nottingham in an B4 Zone (General Business District).,MACK,matched,1
bza-7-25-6f5b94d140,2025-04-14:7-25:1,15435:MACK,site-165b543f7902,15435,MACK,15433 MACK AVE aka 15435 MACK Between: Beaconsfield and Nottingham in an B4 Zone (General Business District).,MACK,unmatched,0
bza-9-25-8fbe580481,2025-04-14:9-25:1,7500:HOLMES,site-38f9f87a6632,7500,HOLMES,7500 HOLMES Between: Proctor and Central in an R2 Zone (Two Family Residential District).,HOLMES,matched,1
bza-43-24-4bc5821238,2025-04-21:43-24:1,5873:TRENTON,site-9d336456c713,5873,TRENTON,5873 Trenton Between: Dennison and Henderson in an R2 Zone (Two Family Residential District).,TRENTON,matched,1
bza-10-25-d76fac624f,2025-05-12:10-25:1,18845:MACK,site-810fe126741b,18845,MACK,"18845 MACK AVE, between Lannoo and Hillcrest in a B4 Zone (General Business District).",MACK,matched,1
bza-61-18-2008f817ed,2025-05-12:61-18:1,17610:JAMES COUZENS,site-18b3eb0d522c,17610,JAMES COUZENS,"17610 JAMES COUZENS, between Thatcher and Santa Clara in a B2 zone (Local Business and Residential District).",JAMES COUZENS,matched,1
bza-11-25-9414020318,2025-05-19:11-25:1,4645:VERNOR,site-5d1843e81b09,4645,VERNOR,"4645 Vernor Highway aka 1626 Lansing, between McKinstry and Lansing in a R2 zone (Two Family Residential District).",VERNOR,matched,1
bza-11-25-9414020318,2025-05-19:11-25:1,1626:LANSING,site-6c8d5fa071ff,1626,LANSING,"4645 Vernor Highway aka 1626 Lansing, between McKinstry and Lansing in a R2 zone (Two Family Residential District).",LANSING,unmatched,0
bza-63-24-ee881c1b59,2025-05-19:63-24:1,15303:FENKELL,site-0a1e86310fd0,15303,FENKELL,"15303 FENKELL, between Whitcomb and Prest in a B2 zone (Local Business and Residential District).",FENKELL,matched,1
bza-6-25-1d092416b3,2025-06-09:6-25:1,4564:OAKMAN,site-05170387f246,4564,OAKMAN,"4564, 4580 & 4600 Oakman between Chicago and Grand River in a M3 GENERAL INDUSTRIAL DISTRICT.",OAKMAN,matched,1
bza-6-25-1d092416b3,2025-06-09:6-25:1,4580:OAKMAN,site-6ce331c6cf95,4580,OAKMAN,"4564, 4580 & 4600 Oakman between Chicago and Grand River in a M3 GENERAL INDUSTRIAL DISTRICT.",OAKMAN,unmatched,0
bza-6-25-1d092416b3,2025-06-09:6-25:1,4600:OAKMAN,site-d53d46dc6c6f,4600,OAKMAN,"4564, 4580 & 4600 Oakman between Chicago and Grand River in a M3 GENERAL INDUSTRIAL DISTRICT.",OAKMAN,unmatched,0
bza-78-24-65be9f6b24,2025-06-09:78-24:1,3652:GRATIOT,site-8be1b526ca98,3652,GRATIOT,3652 Gratiot between Sylvester and Superior in a B2 Zone (Local Business and Residential District).,GRATIOT,matched,1
bza-bseed-slu2024-00101-0b090eb0d2,2025-06-09:BSEED SLU2024-00101:1,17731:VAN DYKE,site-69df5f2353ef,17731,VAN DYKE,17731 VAN DYKE between Iowa and Buhr in a M2 zone (Restricted Industrial District).,VAN DYKE,matched,1
bza-12-25-67c0867482,2025-06-16:12-25:1,1247:CAMPBELL,site-ffa9e0b3a2f9,1247,CAMPBELL,1247 Campbell between Howard and Porter in a R2 zone (Two Family Residential District ).,CAMPBELL,matched,1
bza-bza-slu2024-00172-c17cdfcf89,2025-06-23:BZA SLU2024-00172:1,22001:W EIGHT MILE,site-08083b3964fe,22001,W EIGHT MILE,22001 West Eight Mile Rd. between Cooley and Lahser in a M2 Zone (Restricted Industrial District).,EIGHT MILE,matched,1
bza-13-25-2c39937285,2025-07-14:13-25:1,5357:E OUTER,site-6d16d3a32fbf,5357,E OUTER,"5357 E OUTER DRIVE, between Lapin and Seven Mile Rd in an B4 General Business District.",OUTER,matched,1
bza-14-25-61fbd5eb1b,2025-07-14:14-25:1,6602:WALTON,site-578095100b12,6602,WALTON,"6602 WALTON, between Rangoon and Warren in an R2 Zone (Two Family Residential District).",WALTON,matched,1
bza-15-25-aa055fbabb,2025-07-14:15-25:1,5938:TIREMAN,site-fe383d544255,5938,TIREMAN,"5938 TIREMAN, between Epworth and Military in an M4 intensive Industrial District.",TIREMAN,matched,1
bza-bseed-slu2023-00093-1af72b8cea,2025-07-21:BSEED SLU2023-00093:1,1143:HAMILTON,site-9304979c3038,1143,HAMILTON,"9851 Hamilton Ave and 1143, 1153 and 1159 Glynn Ct, between Glynn Court and Calvert Ave in a B4 Zone (General Business District).",HAMILTON,unmatched,0
bza-bseed-slu2023-00093-1af72b8cea,2025-07-21:BSEED SLU2023-00093:1,1153:HAMILTON,site-8f4ad1badd70,1153,HAMILTON,"9851 Hamilton Ave and 1143, 1153 and 1159 Glynn Ct, between Glynn Court and Calvert Ave in a B4 Zone (General Business District).",HAMILTON,unmatched,0
bza-bseed-slu2023-00093-1af72b8cea,2025-07-21:BSEED SLU2023-00093:1,9851:HAMILTON,site-64b5400e2aa9,9851,HAMILTON,"9851 Hamilton Ave and 1143, 1153 and 1159 Glynn Ct, between Glynn Court and Calvert Ave in a B4 Zone (General Business District).",HAMILTON,matched,1
bza-bseed-slu2023-00093-1af72b8cea,2025-07-21:BSEED SLU2023-00093:1,1159:GLYNN,site-36cdd6810a82,1159,GLYNN,"9851 Hamilton Ave and 1143, 1153 and 1159 Glynn Ct, between Glynn Court and Calvert Ave in a B4 Zone (General Business District).",GLYNN,unmatched,0
bza-16-25-aaaaa5d0aa,2025-07-28:16-25:1,7441:ELMHURST,site-c896db38c722,7441,ELMHURST,"7441 ELMHURST, Corner of Elmhurst and American in a R3 Zone (Low Density Residential District).",ELMHURST,matched,1
bza-17-25-97935d5a5c,2025-07-28:17-25:1,6401:MANSFIELD,site-e6d7d3a3f0d2,6401,MANSFIELD,"6401 MANSFIELD, between Paul and Whitlock in a R1 Zone Single Family Residential District",MANSFIELD,matched,1
bza-18-25-cb4f866709,2025-07-28:18-25:1,8228:MT ELLIOTT,site-f3d3ef32e823,8228,MT ELLIOTT,"8228 MT ELLIOTT, between Farr and Cymbal in a B4 zone General Business District.",MT ELLIOTT,matched,1
bza-20-25-6131a2cc71,2025-08-25:20-25:1,19244:GRAND RIVER,site-48f47cc755e8,19244,GRAND RIVER,19244 Grand River between Warwick and W Outer Drive in a B4 Zone (General Business District),GRAND RIVER,matched,1
bza-21-25-dcb8d4f773,2025-08-25:21-25:1,1950:WEBB,site-96b6f685dfbc,1950,WEBB,"1950 Webb, between Rosa Parks and 14th in an R5 Zone (Medium Density Residential District).",WEBB,matched,1
bza-24-25-67f735277c,2025-08-25:24-25:1,1036:HUBBARD,site-36ea1345b237,1036,HUBBARD,"1036 Hubbard, between W. Lafayette and Porter in an R2 Zone (Two-Family Residential District)",HUBBARD,matched,1
bza-22-25-831f730788,2025-09-08:22-25:1,557:E KIRBY,site-e306b048bd92,557,E KIRBY,557 E. Kirby between St. Antione and Beaubien in a R3 Zone (Low Density Residential District).,KIRBY,matched,1
bza-26-25-7703d8a4a4,2025-09-08:26-25:1,10150:MACK,site-ce7ff4db8da1,10150,MACK,10150 Mack Ave. Between Cadillac and Hurlburt in a B4 Zone (General Business District).,MACK,matched,1
bza-27-25-b460cdbf7e,2025-09-15:27-25:1,20851:W SEVEN MILE,site-7a9e3e24774a,20851,W SEVEN MILE,"20851 W Seven Mile Rd., between Burt Rd and Pierson St. in a B4 Zone (General Business District).",SEVEN MILE,matched,1
bza-28-25-d2fb7bb161,2025-09-15:28-25:1,1411:CENTRAL,site-11f943f50bcf,1411,CENTRAL,"1411 Central, between Pershing and W. Lafayeet (Railroad tracks) in a M4 Zone (Intensive Industrial District).",CENTRAL,matched,1
bza-29-25-7515a970f7,2025-09-29:29-25:1,1728:MICHIGAN,site-7abe10dedf7c,1728,MICHIGAN,"1728 MICHIGAN AVE, Corner of Cochrane and Harrison in a R3 Low Density Residential District.",MICHIGAN,matched,1
bza-30-25-701e35d3e8,2025-09-29:30-25:1,8849:YATES,site-f4e15e398e53,8849,YATES,"8849 YATES, between Crane and Rohns in a R2 zone (Two Family Residential District).",YATES,matched,1
bza-bza2026-00009-e187ef5c5d,2026-01-23:BZA2026-00009:1,3901:GARVIN,site-a633d10b2eb5,3901,GARVIN,"3901 Garvin, between Justin and Fenelon in a R2 Zone (Two-Family Residential District).",GARVIN,matched,1
bza-bza2026-00051-ccc5f5dbb5,2026-01-23:BZA2026-00051:1,17415:LIVERNOIS,site-01ca2b20a75a,17415,LIVERNOIS,"17415 Livernois St, between Santa Clara and Santa Maria in a B2 Zone (Local Business District).",LIVERNOIS,matched,1
bza-53-23-cdc298d7fd,2026-02-16:53-23:1,3143:BELLEVUE,site-4d42104f9cc1,3143,BELLEVUE,3143 Bellevue,BELLEVUE,matched,1
bza-bza2025-00044-8af9060833,2026-02-16:BZA2025-00044:1,18111:W EIGHT MILE,site-ca34b7f383da,18111,W EIGHT MILE,"18111 W. 8 MILE RD., between Southfield Rd and Ashton in a B4 Zone (General Business District).",EIGHT MILE,matched,1
bza-bza2025-00045-d453f7d2bf,2026-02-16:BZA2025-00045:1,20575:ASHTON,site-6e10e38ab53f,20575,ASHTON,"20575 ASHTON, between Hessel and E Mile Rd. in a R1 Zone (Single Family Residential District)",ASHTON,matched,1
bza-bza2025-00048-3d30f83bb6,2026-02-16:BZA2025-00048:1,3331:TRUMBULL,site-b05d703a10d5,3331,TRUMBULL,"3331 TRUMBULL, between Sycamore and Ash in a SD1 Zone (Special Development District Small scall mixed use.)",TRUMBULL,matched,1
bza-bza2025-00049-131db941ce,2026-03-09:BZA2025-00049:1,2971:BELLEVUE,site-ae5933f76fce,2971,BELLEVUE,"2971 BELLEVUE, between Benson and Charlevoix in an M4 Zone Intensive Industrial District.",BELLEVUE,matched,1
